STAID,STANAME,CLASS,AGGECOREGI,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,HCDN_2009,ACTIVE09,FLYRS1900,FLYRS1950,FLYRS1990,geometry
07126480,"BENT CANYON CREEK AT MOUTH NEAR TIMPAS, CO",Non-ref,WestPlains,145.5156,11,37.589181,-103.648282,CO,,yes,6.0,6.0,1.0,POINT (-668241.2851125529 1643685.491189277)
07126485,"PURGATOIRE RIVER AT ROCK CROSSING NR TIMPAS, CO.",Non-ref,WestPlains,7177.342,11,37.618347,-103.593557,CO,,yes,21.0,21.0,15.0,POINT (-663209.1898802769 1646560.402138342)
07128500,"PURGATOIRE RIVER NEAR LAS ANIMAS, CO.",Non-ref,WestPlains,8939.203,11,38.033896,-103.200485,CO,,yes,70.0,60.0,20.0,POINT (-625420.9940392071 1690328.757531558)
07130500,"ARKANSAS RIVER BELOW JOHN MARTIN RESERVOIR, CO.",Non-ref,WestPlains,47909.75,11,38.066396,-102.932423,CO,,yes,70.0,60.0,20.0,POINT (-601914.1900751014 1692230.445665342)
07142575,"RATTLESNAKE C NR ZENITH, KS",Non-ref,WestPlains,2685.829,11,38.093625,-98.546189,KS,,yes,36.0,36.0,20.0,POINT (-221163.2675633324 1676281.498461042)
07143672,"L ARKANSAS R AT HWY 50 NR HALSTEAD, KS",Non-ref,WestPlains,2003.394,11,38.028622,-97.540597,KS,,yes,14.0,14.0,14.0,POINT (-133945.2723338097 1667118.523718202)
07144100,"L ARKANSAS R NR SEDGWICK, KS",Non-ref,WestPlains,3200.356,11,37.883067,-97.424486,KS,,yes,16.0,16.0,16.0,POINT (-124095.4622274796 1650648.800357474)
07144780,"NF NINNESCAH R AB CHENEY RE, KS",Ref,WestPlains,2078.906,11,37.862607,-98.013853,KS,yes,yes,44.0,44.0,20.0,POINT (-175480.7838182422 1649284.988745008)
07148350,"Salt Fork Arkansas River nr Winchester, OK",Ref,WestPlains,2141.413,11,36.961696,-98.782312,OK,,,34.0,34.0,4.0,POINT (-245380.7747568182 1550056.552020583)
07150500,"Salt Fork Arkansas River nr Jet, OK",Non-ref,WestPlains,8151.488,11,36.752529,-98.128955,OK,,,56.0,44.0,4.0,POINT (-188295.2548247189 1525138.153670758)
07151000,"Salt Fork Arkansas River at Tonkawa, OK",Non-ref,WestPlains,11558.61,11,36.671979,-97.309489,OK,,yes,74.0,60.0,20.0,POINT (-115947.998034189 1514803.492620142)
07176950,"Hominy Creek near Hominy, OK",Ref,WestPlains,298.7685,11,36.47368,-96.37891,OK,,yes,4.0,4.0,4.0,POINT (-33639.93637539059 1491857.314306822)
07177500,"Bird Creek near Sperry, OK",Non-ref,WestPlains,2348.75,11,36.278425,-95.954162,OK,,yes,71.0,60.0,20.0,POINT (4080.076620673741 1469920.472489806)
07178000,"Bird Creek near Owasso, OK",Non-ref,WestPlains,2629.875,11,36.248705,-95.868602,OK,,yes,25.0,22.0,20.0,POINT (11700.49902088106 1466598.838579057)
07178200,"Bird Ck at State Highway 266 near Catoosa, OK",Non-ref,WestPlains,2909.951,11,36.223151,-95.819432,OK,,yes,21.0,21.0,20.0,POINT (16084.32445947144 1463743.91408938)
07183500,"NEOSHO R NR PARSONS, KS",Non-ref,WestPlains,12544.19,11,37.340059,-95.109969,KS,,yes,88.0,60.0,20.0,POINT (78107.64231148083 1589227.851840717)
07185090,"Tar Creek near Commerce, OK",Non-ref,CntlPlains,89.97778,11,36.94368,-94.85329,OK,,yes,5.0,5.0,5.0,POINT (101168.2944555518 1545056.024331089)
07185095,"Tar Creek at 22nd Street Bridge at Miami, OK",Non-ref,CntlPlains,118.2258,11,36.90007,-94.868288,OK,,yes,14.0,14.0,9.0,POINT (99903.34881754988 1540154.226181142)
07188885,"Indian Creek near Lanagan, MO",Non-ref,EastHghlnds,616.9158,11,36.599278,-94.449639,MO,,yes,9.0,9.0,9.0,POINT (137407.0407007905 1506980.875340117)
071912213,"Spavinaw Creek near Colcord, OK",Non-ref,EastHghlnds,421.0011,11,36.322581,-94.685224,OK,,yes,8.0,8.0,8.0,POINT (116957.6118274941 1475674.260507239)
07191222,"Beaty Creek near Jay, OK",Ref,EastHghlnds,153.8208,11,36.355359,-94.776339,OK,,yes,11.0,11.0,11.0,POINT (108805.5504232091 1479237.132607363)
07198000,"Illinois River near Gore, OK",Non-ref,EastHghlnds,4179.993,11,35.573151,-95.068846,OK,,yes,71.0,60.0,20.0,POINT (83655.59915794023 1391355.494122807)
07227500,"Canadian Rv nr Amarillo, TX",Non-ref,WestPlains,49264.4,11,35.470326,-101.879628,TX,,yes,71.0,60.0,20.0,POINT (-528613.4360782038 1395793.075268017)
07239450,"North Canadian River near Calumet, OK",Non-ref,WestPlains,34279.68,11,35.616993,-98.065332,OK,,yes,21.0,21.0,20.0,POINT (-185432.6998338916 1397868.689514732)
07239500,"North Canadian River near El Reno, OK",Non-ref,WestPlains,34475.45,11,35.563107,-97.95755,OK,,yes,77.0,60.0,20.0,POINT (-175881.2860062612 1391632.751136081)
07239700,"North Canadian River near Yukon, OK",Non-ref,WestPlains,34845.51,11,35.539499,-97.742544,OK,,yes,10.0,10.0,10.0,POINT (-156614.2772139448 1388614.413326327)
07241000,"North Canadian River blw Lk Overholser nr OKC, OK",Non-ref,WestPlains,34927.91,11,35.478669,-97.663375,OK,,yes,54.0,54.0,20.0,POINT (-149618.7693510486 1381678.661248835)
07241520,"North Canadian River at Britton Rd at OKC, OK",Non-ref,WestPlains,35430.48,11,35.565615,-97.367258,OK,,yes,21.0,21.0,20.0,POINT (-122845.3599310189 1390985.740401417)
07241550,"North Canadian River near Harrah, OK",Non-ref,WestPlains,35653.84,11,35.500341,-97.193919,OK,,yes,41.0,41.0,20.0,POINT (-107363.9116890382 1383469.611843046)
07257500,"Illinois Bayou near Scottsville, AR",Non-ref,EastHghlnds,625.6854,11,35.466192,-93.041284,AR,,yes,33.0,31.0,10.0,POINT (266147.3286640271 1383116.08027418)
07277700,"HICKAHALA CREEK NR SENATOBIA, MS",Non-ref,SEPlains,315.3789,08,34.631944,-89.924444,MS,,yes,21.0,21.0,18.0,POINT (552197.9741349918 1303285.78947006)
07283000,"SKUNA RIVER AT BRUCE, MS",Non-ref,SEPlains,668.8198,08,33.973611,-89.347778,MS,,yes,62.0,60.0,20.0,POINT (609676.1674160106 1233374.407097986)
0728875070,"DEER CREEK EAST OF LELAND, MS",Non-ref,SECstPlain,219.9384,08,33.401111,-90.891944,MS,,yes,7.0,7.0,7.0,POINT (471746.2403243762 1160753.478853483)
07288955,"YAZOO RIVER BL STEELE BAYOU NR LONG LAKE, MS",Non-ref,SECstPlain,34855.94,08,32.44417,-90.91417,MS,,yes,12.0,12.0,12.0,POINT (475407.4624964506 1054013.355761437)
07290000,"BIG BLACK RIVER NR BOVINA, MS",Non-ref,SEPlains,7123.855,08,32.347778,-90.696944,MS,,yes,73.0,60.0,20.0,POINT (496291.787327518 1044392.76928802)
07290650,"BAYOU PIERRE NR WILLOWS, MS",Ref,SEPlains,1688.728,08,32.017778,-90.876944,MS,yes,yes,48.0,48.0,20.0,POINT (481444.6747833564 1006742.393152982)
07292500,"HOMOCHITTO RIVER AT ROSETTA, MS",Ref,SEPlains,2073.093,08,31.324722,-91.109444,MS,yes,yes,58.0,58.0,20.0,POINT (463584.6599456014 928520.7073730268)
07299540,"Pr Dog Twn Fk Red Rv nr Childress, TX",Non-ref,WestPlains,18864.19,11,34.569227,-100.194002,TX,,yes,44.0,44.0,20.0,POINT (-381631.864686422 1287036.84882048)
07299890,"Lelia Lk Ck bl Bell Ck nr Hedley, TX",Non-ref,WestPlains,249.2802,11,34.93561,-100.69652,TX,,yes,12.0,12.0,12.0,POINT (-425298.5487633838 1330107.9414177)
07301500,"North Fork Red River near Carter, OK",Ref,WestPlains,6885.075,11,35.168108,-99.507313,OK,yes,yes,63.0,58.0,20.0,POINT (-316705.8951316032 1351456.116685634)
07307800,"Pease Rv nr Childress, TX",Non-ref,WestPlains,7583.054,11,34.227572,-100.073718,TX,,yes,44.0,44.0,20.0,POINT (-372330.4801893631 1248394.542988768)
07308200,"Pease Rv nr Vernon, TX",Non-ref,WestPlains,9139.571,11,34.179252,-99.278137,TX,,yes,39.0,39.0,17.0,POINT (-299834.4267759264 1240183.498545507)
07311700,"N Wichita Rv nr Truscott, TX",Non-ref,WestPlains,2456.588,11,33.820642,-99.786482,TX,,yes,49.0,49.0,20.0,POINT (-347903.6479964457 1201865.891681498)
07311782,"S Wichita Rv at LowFlow Dam Div Pipe nr Guthrie,TX",Non-ref,WestPlains,568.8171,11,33.62203,-100.209,TX,,yes,21.0,21.0,17.0,POINT (-387683.0589957139 1181332.225827351)
07311800,"S Wichita Rv nr Benjamin, TX",Non-ref,WestPlains,1438.061,11,33.644257,-99.800925,TX,,yes,49.0,49.0,20.0,POINT (-350017.8994017029 1182229.02475764)
07311900,"Wichita Rv nr Seymour, TX",Ref,WestPlains,4771.707,11,33.70037,-99.38869,TX,,yes,32.0,32.0,13.0,POINT (-311849.8180058848 1187057.380200472)
07312100,"Wichita Rv nr Mabelle, TX",Non-ref,WestPlains,5275.69,11,33.760093,-99.142849,TX,,yes,50.0,50.0,20.0,POINT (-289013.8433905467 1192948.528850419)
07312200,"Beaver Ck nr Electra, TX",Non-ref,WestPlains,1677.919,11,33.905928,-98.905067,TX,,yes,49.0,49.0,20.0,POINT (-266656.5887998085 1208539.798744321)
07312500,"Wichita Rv at Wichita Falls, TX",Non-ref,WestPlains,8146.337,11,33.909542,-98.533666,TX,,yes,71.0,60.0,20.0,POINT (-232563.5884737748 1207967.967444438)
07312700,"Wichita Rv nr Charlie, TX",Non-ref,WestPlains,8852.896,11,34.05315,-98.296714,TX,,yes,42.0,42.0,20.0,POINT (-210430.5046238689 1223459.583788719)
07331000,"Washita River near Dickson, OK",Non-ref,WestPlains,18573.98,11,34.233427,-96.975845,OK,,yes,81.0,60.0,20.0,POINT (-89209.47866525846 1241525.712905126)
07332390,"Blue River near Connerville, OK",Ref,WestPlains,420.6069,11,34.383426,-96.600558,OK,,yes,9.0,9.0,6.0,POINT (-54796.25462012023 1258010.781062394)
07339000,"Mountain Fork near Eagletown, OK",Non-ref,EastHghlnds,2072.373,11,34.041778,-94.619936,OK,,yes,81.0,60.0,20.0,POINT (126471.1578578171 1220563.896057365)
07342500,"S Sulphur Rv nr Cooper, TX",Non-ref,WestPlains,1356.369,11,33.356499,-95.594956,TX,,yes,67.0,60.0,20.0,POINT (37446.29746827368 1143170.416850783)
07343200,"Sulphur Rv nr Talco, TX",Non-ref,WestPlains,3609.572,11,33.390668,-95.062441,TX,,yes,53.0,53.0,20.0,POINT (86638.56763327408 1147333.440568758)
07343500,"White Oak Ck nr Talco, TX",Non-ref,SEPlains,1393.465,11,33.322336,-95.092718,TX,,yes,59.0,59.0,20.0,POINT (83913.58584189983 1139676.617516715)
07344500,"Big Cypress Ck nr Pittsburg, TX",Non-ref,SEPlains,946.7766,11,33.020958,-94.882155,TX,,,41.0,35.0,0.0,POINT (103783.2629544145 1106243.354996406)
07362693,"Middle Fork Saline River near Owensville, AR",Non-ref,EastHghlnds,240.2685,08,34.63065,-92.82739,AR,,yes,3.0,3.0,3.0,POINT (288501.4141393581 1290299.946384015)
07364133,"BAYOU BARTHOLOMEW AT GARRETT BRIDGE, AR",Non-ref,SECstPlain,1049.648,08,33.866389,-91.656111,AR,,yes,21.0,21.0,19.0,POINT (398851.4751932063 1209162.788916448)
08012150,"Mermentau River At Mermentau, LA",Non-ref,SECstPlain,3576.315,08,30.19,-92.590556,LA,,yes,0.0,0.0,0.0,POINT (327784.703968096 796344.2629808094)
08018500,"Sabine Rv nr Mineola, TX",Non-ref,SEPlains,3538.284,12,32.613747,-95.48579,TX,,yes,62.0,52.0,20.0,POINT (47987.12416905758 1060330.099096796)
08019000,"Lake Fork Ck nr Quitman, TX",Non-ref,SEPlains,1496.832,12,32.763184,-95.463009,TX,,yes,71.0,60.0,20.0,POINT (50018.84926000295 1077010.964149266)
08022040,"Sabine Rv nr Beckville, TX",Non-ref,SEPlains,9301.876,12,32.327379,-94.35353,TX,,yes,71.0,60.0,20.0,POINT (154198.217836879 1029603.757279728)
08030500,"Sabine Rv nr Ruliff, TX",Non-ref,SEPlains,24096.06,12,30.303817,-93.743778,TX,,yes,85.0,60.0,20.0,POINT (216639.8042243493 805672.8888197504)
08048543,"W Fk Trinity Rv at Beach St, Ft Worth, TX",Non-ref,WestPlains,6922.942,12,32.751797,-97.28946,TX,,yes,33.0,33.0,20.0,POINT (-120122.9949797721 1076414.310126679)
08048970,"Village Ck at Everman, TX",Non-ref,WestPlains,233.8857,12,32.603469,-97.265014,TX,,yes,20.0,20.0,20.0,POINT (-118066.0531491206 1059839.78738034)
08049500,"W Fk Trinity Rv at Grand Prairie, TX",Non-ref,WestPlains,7908.254,12,32.798741,-97.02973,TX,,yes,84.0,60.0,20.0,POINT (-95871.52235099876 1081355.91531199)
08053000,"Elm Fk Trinity Rv nr Lewisville, TX",Non-ref,WestPlains,4337.645,12,33.045677,-96.961117,TX,,yes,60.0,60.0,20.0,POINT (-89204.969978129 1108842.9367909)
08062500,"Trinity Rv nr Rosser, TX",Non-ref,WestPlains,21047.79,12,32.42653,-96.463042,TX,,yes,71.0,60.0,20.0,POINT (-43313.75113712767 1039427.902762245)
08062700,"Trinity Rv at Trinidad, TX",Non-ref,WestPlains,22086.05,12,32.134875,-96.105804,TX,,yes,45.0,45.0,20.0,POINT (-9933.340607376125 1006816.45946016)
08063500,"Richland Ck nr Richland, TX",Non-ref,WestPlains,1895.287,12,31.950714,-96.42137,TX,,,49.0,39.0,0.0,POINT (-39650.88658744842 986378.3339219503)
08064100,"Chambers Ck nr Rice, TX",Non-ref,WestPlains,2135.638,12,32.198482,-96.520264,TX,,yes,26.0,26.0,20.0,POINT (-48805.55944738653 1014033.568242218)
08065350,"Trinity Rv nr Crockett, TX",Non-ref,WestPlains,35967.17,12,31.338513,-95.656341,TX,,yes,45.0,45.0,20.0,POINT (32584.85357759807 918183.2634824496)
08066500,"Trinity Rv at Romayor, TX",Non-ref,WestPlains,44412.09,12,30.425207,-94.850762,TX,,yes,85.0,60.0,20.0,POINT (110193.1354130593 817249.0117705408)
08068275,"Spring Ck nr Tomball, TX",Non-ref,SEPlains,483.003,12,30.119939,-95.646056,TX,,yes,10.0,10.0,10.0,POINT (34064.44341132192 782749.7549888585)
08068400,"Panther Br at Gosling Rd, The Woodlands, TX",Non-ref,SEPlains,67.0005,12,30.192159,-95.483829,TX,,yes,11.0,11.0,10.0,POINT (49633.8958043051 790838.255665116)
08068500,"Spring Ck nr Spring, TX",Non-ref,SEPlains,1046.265,12,30.110495,-95.436327,TX,,yes,69.0,59.0,19.0,POINT (54255.26116239597 781798.9577928502)
08070200,"E Fk San Jacinto Rv nr New Caney, TX",Ref,SEPlains,989.3655,12,30.145493,-95.124376,TX,yes,yes,25.0,25.0,20.0,POINT (84245.11520505314 785911.0604949202)
08074000,"Buffalo Bayou at Houston, TX",Non-ref,SECstPlain,858.7998,12,29.760228,-95.408551,TX,,yes,34.0,21.0,0.0,POINT (57170.71898265109 742952.0112989657)
08075500,"Sims Bayou at Houston, TX",Non-ref,SECstPlain,162.0945,12,29.674397,-95.289381,TX,,,43.0,43.0,6.0,POINT (68760.8954498876 733512.4695014041)
08086150,"N Fk Hubbard Ck nr Albany, TX",Ref,WestPlains,105.6006,12,32.707619,-99.275078,TX,,,27.0,27.0,1.0,POINT (-305217.2011530237 1075930.859627947)
08086212,"Hubbard Ck bl Albany, TX",Ref,WestPlains,1584.818,12,32.732897,-99.14063,TX,yes,yes,43.0,43.0,20.0,POINT (-292598.9733591219 1078326.218026327)
08086290,"Big Sandy Ck abv Breckenridge, TX",Ref,WestPlains,732.9825,12,32.648456,-99.004515,TX,yes,yes,47.0,47.0,20.0,POINT (-280219.7557875822 1068501.678441856)
08106500,"Little Rv at Cameron, TX",Non-ref,WestPlains,18398.02,12,30.83519,-96.946651,TX,,yes,92.0,60.0,20.0,POINT (-90315.28870450122 862591.2278575823)
08110325,"Navasota Rv abv Groesbeck, TX",Non-ref,WestPlains,621.4761,12,31.574337,-96.520814,TX,,yes,31.0,31.0,20.0,POINT (-49238.19389909558 944508.0547318198)
08120700,"Colorado Rv nr Cuthbert, TX",Non-ref,WestPlains,9917.081,12,32.477337,-100.949838,TX,,,37.0,37.0,13.0,POINT (-462514.4871729978 1057035.502484124)
08121000,"Colorado Rv at Colorado City, TX",Non-ref,WestPlains,10056.98,12,32.392619,-100.878725,TX,,yes,63.0,60.0,20.0,POINT (-456360.2186202385 1047258.055632446)
08123800,"Beals Ck nr Westbrook, TX",Non-ref,WestPlains,25890.71,12,32.199291,-101.014003,TX,,yes,51.0,51.0,20.0,POINT (-470139.2179660547 1026395.420749094)
08123850,"Colorado Rv abv Silver, TX",Non-ref,WestPlains,38861.53,12,32.053744,-100.762052,TX,,yes,42.0,42.0,20.0,POINT (-447347.7182895692 1008980.417119239)
08126380,"Colorado Rv nr Ballinger, TX",Non-ref,WestPlains,42597.36,12,31.71543,-100.026476,TX,,yes,102.0,60.0,20.0,POINT (-379888.9855759118 968132.3450126033)
08127000,"Elm Ck at Ballinger, TX",Non-ref,WestPlains,1202.386,12,31.749317,-99.947864,TX,,yes,77.0,60.0,20.0,POINT (-372319.7103436594 971591.7429919429)
08136500,"Concho Rv at Paint Rock, TX",Non-ref,WestPlains,17013.65,12,31.515991,-99.919523,TX,,yes,94.0,60.0,20.0,POINT (-370719.595716944 945523.7624490149)
08143600,"Pecan Bayou nr Mullin, TX",Non-ref,WestPlains,5373.585,12,31.517386,-98.740603,TX,,yes,42.0,42.0,20.0,POINT (-259247.12237672 941771.4676190261)
08154700,"Bull Ck at Loop 360 nr Austin, TX",Non-ref,WestPlains,58.6764,12,30.372148,-97.78473,TX,,yes,31.0,31.0,20.0,POINT (-171231.2561004955 812297.5024906285)
08158700,"Onion Ck nr Driftwood, TX",Ref,WestPlains,320.3442,12,30.082989,-98.007786,TX,yes,yes,30.0,30.0,20.0,POINT (-193306.9796401987 780627.1156074647)
08169000,"Comal Rv at New Braunfels, TX",Non-ref,WestPlains,342.0178,12,29.706058,-98.122509,TX,,yes,77.0,60.0,20.0,POINT (-205284.4544565395 739058.9250596557)
08171000,"Blanco Rv at Wimberley, TX",Non-ref,WestPlains,924.5476,12,29.994381,-98.088898,TX,,yes,82.0,60.0,20.0,POINT (-201331.2493737381 770963.9525506049)
08178800,"Salado Ck at Loop 13 at San Antonio, TX",Non-ref,WestPlains,505.8193,12,29.35718,-98.412793,TX,,yes,49.0,49.0,20.0,POINT (-234336.211709491 701067.4590588491)
08180700,"Medina Rv nr Macdona, TX",Non-ref,WestPlains,2233.995,12,29.334958,-98.689744,TX,,yes,25.0,25.0,18.0,POINT (-261297.270908685 699328.2480671611)
08181500,"Medina Rv at San Antonio, TX",Non-ref,WestPlains,3399.72,12,29.264128,-98.490849,TX,,yes,70.0,60.0,20.0,POINT (-242185.7539459704 690956.9043966606)
08181800,"San Antonio Rv nr Elmendorf, TX",Non-ref,WestPlains,4528.458,12,29.222185,-98.355846,TX,,yes,47.0,47.0,20.0,POINT (-229177.3132135835 685977.3977111485)
08183890,"Cibolo Ck at Cibolo Nature Cntr nr Boerne, TX",Non-ref,WestPlains,145.4067,12,29.782222,-98.713333,TX,,yes,3.0,3.0,3.0,POINT (-262172.7415389568 748956.4724610839)
08195000,"Frio Rv at Concan, TX",Ref,WestPlains,1028.286,12,29.488565,-99.704776,TX,yes,yes,84.0,60.0,20.0,POINT (-359196.744707644 719655.4440249819)
08216500,"WILLOW CREEK AT CREEDE, CO.",Non-ref,WestMnts,93.4272,13,37.85611,-106.927546,CO,,,31.0,31.0,0.0,POINT (-950249.4046309768 1701390.692392366)
08217500,"RIO GRANDE AT WAGON WHEEL GAP, CO",Non-ref,WestMnts,1980.42,13,37.766946,-106.831433,CO,,,48.0,48.0,10.0,POINT (-943064.4592832953 1690505.288069822)
08236000,"ALAMOSA RIVER ABOVE TERRACE RESERVOIR, CO.",Ref,WestMnts,275.1822,13,37.374728,-106.334756,CO,,,55.0,33.0,0.0,POINT (-904765.6462172786 1641991.945959725)
08317400,"RIO GRANDE BELOW COCHITI DAM, NM",Non-ref,WestMnts,37162.64,13,35.617809,-106.324471,NM,,yes,38.0,38.0,19.0,POINT (-925207.4557095601 1446252.020040771)
08329918,"RIO GRANDE AT ALAMEDA BRIDGE AT ALAMEDA, NM",Non-ref,WestMnts,44372.07,13,35.19772,-106.64278,NM,,yes,5.0,5.0,5.0,POINT (-958869.3647513277 1402673.102528106)
08329928,"RIO GRANDE NR ALAMEDA, NM",Non-ref,WestMnts,44583.7,13,35.182,-106.651944,NM,,yes,12.0,12.0,12.0,POINT (-959888.3097678372 1401017.476414064)
09010500,"COLORADO R BELOW BAKER GULCH, NR GRAND LAKE, CO.",Non-ref,WestMnts,163.0043,14,40.325818,-105.856679,CO,,yes,56.0,56.0,20.0,POINT (-828824.1469317435 1966501.93501541)
09034500,"COLORADO RIVER AT HOT SULPHUR SPRINGS, CO.",Non-ref,WestMnts,2135.311,14,40.083319,-106.088076,CO,,,86.0,45.0,5.0,POINT (-851088.0724600722 1941528.287606061)
09041090,"MUDDY CREEK ABOVE ANTELOPE CREEK NR. KREMMLING, CO",Non-ref,WestMnts,375.5016,14,40.202484,-106.422534,CO,,yes,19.0,19.0,19.0,POINT (-877732.122962976 1957843.910283367)
09041400,"MUDDY CRK BLW WOLFORD MTN RESER. NR KREMMLING, CO",Non-ref,WestMnts,700.8723,14,40.108596,-106.413921,CO,,yes,14.0,14.0,14.0,POINT (-878160.0737282963 1947308.489746324)
09057500,"BLUE RIVER BELOW GREEN MOUNTAIN RESERVOIR, CO.",Non-ref,WestMnts,1494.94,14,39.880264,-106.333918,CO,,yes,72.0,60.0,20.0,POINT (-874216.9649681615 1921139.230311549)
09064600,"EAGLE RIVER NEAR MINTURN, CO",Non-ref,WestMnts,478.7886,14,39.553875,-106.402529,CO,,yes,20.0,20.0,20.0,POINT (-883993.7598123368 1885416.21632165)
09066510,"GORE CREEK AT MOUTH NEAR MINTURN, CO",Non-ref,WestMnts,263.4342,14,39.60943,-106.447808,CO,,yes,14.0,14.0,14.0,POINT (-887142.9517109303 1892026.548117923)
09070000,"EAGLE RIVER BELOW GYPSUM, CO.",Non-ref,WestMnts,2461.667,14,39.64943,-106.953655,CO,,yes,63.0,60.0,20.0,POINT (-929393.929010703 1901315.275018812)
09070500,"COLORADO RIVER NEAR DOTSERO, CO.",Non-ref,WestMnts,11399.51,14,39.643873,-107.077826,CO,,yes,68.0,60.0,20.0,POINT (-939954.4969064733 1901918.024086149)
09073300,"ROARING FORK RIVER AB DIFFICULT C NR ASPEN, CO.",Non-ref,WestMnts,196.7139,14,39.1411,-106.774204,CO,,yes,30.0,30.0,20.0,POINT (-920678.68535844 1842970.736871959)
09085000,"ROARING FORK RIVER AT GLENWOOD SPRINGS, CO.",Non-ref,WestMnts,3762.712,14,39.543593,-107.329498,CO,,yes,101.0,60.0,20.0,POINT (-962545.3232460256 1893277.253123883)
09085100,"COLORADO RIVER BELOW GLENWOOD SPRINGS, CO.",Non-ref,WestMnts,15578.92,14,39.554982,-107.337554,CO,,yes,43.0,43.0,20.0,POINT (-963074.5680139092 1894626.116334494)
09093000,PARACHUTE CREEK NEAR PARACHUTE CO.,Non-ref,WestXeric,364.0734,14,39.566921,-108.110912,CO,,,23.0,22.0,0.0,POINT (-1028253.224819086 1904056.510557042)
09095500,"COLORADO RIVER NEAR CAMEO, CO.",Non-ref,WestMnts,20698.61,14,39.239146,-108.266195,CO,,yes,76.0,60.0,20.0,POINT (-1046092.646908459 1869318.493439301)
09105000,"PLATEAU CREEK NEAR CAMEO, CO.",Non-ref,WestMnts,1536.934,14,39.183314,-108.267861,CO,,yes,71.0,58.0,20.0,POINT (-1047039.529525635 1863131.297254162)
09112200,"EAST RIVER BL CEMENT CREEK NR CRESTED BUTTE, CO.",Non-ref,WestMnts,638.3071,14,38.78416,-106.870874,CO,,yes,27.0,27.0,16.0,POINT (-933469.8334558809 1804166.135013604)
09128000,"GUNNISON RIVER BELOW GUNNISON TUNNEL, CO.",Non-ref,WestMnts,10298.7,14,38.529153,-107.648947,CO,,yes,99.0,60.0,20.0,POINT (-1003453.270065768 1783712.777145789)
09152500,"GUNNISON RIVER NEAR GRAND JUNCTION, CO.",Non-ref,WestMnts,20560.02,14,38.983316,-108.450645,CO,,yes,98.0,60.0,20.0,POINT (-1065479.47131061 1842936.276093059)
09153290,"REED WASH NEAR MACK, CO.",Non-ref,WestXeric,47.0997,14,39.211369,-108.803713,CO,,,25.0,25.0,11.0,POINT (-1092079.969094564 1872279.228345663)
09163500,COLORADO RIVER NEAR COLORADO-UTAH STATE LINE,Non-ref,WestMnts,46273.94,14,39.13276,-109.027055,CO,,yes,58.0,58.0,20.0,POINT (-1112215.147093797 1866140.297580521)
09168100,"DISAPPOINTMENT CREEK NEAR DOVE CREEK, CO.",Non-ref,WestMnts,381.3741,14,37.876658,-108.58315,CO,,,29.0,29.0,0.0,POINT (-1093128.646954302 1721475.763380301)
09169500,"DOLORES RIVER AT BEDROCK, CO.",Non-ref,WestMnts,5232.928,14,38.310268,-108.885381,CO,,yes,43.0,38.0,20.0,POINT (-1112655.496326718 1773148.256555463)
09171100,"DOLORES RIVER NEAR BEDROCK, CO.",Non-ref,WestXeric,5549.45,14,38.356934,-108.833435,CO,,yes,38.0,38.0,20.0,POINT (-1107493.107816878 1777724.313824186)
09180000,"DOLORES RIVER NEAR CISCO, UT",Non-ref,WestXeric,11837.85,14,38.797208,-109.195114,UT,,yes,57.0,57.0,19.0,POINT (-1131677.127172635 1830872.093041069)
09196500,"PINE CREEK ABOVE FREMONT LAKE, WY",Ref,WestMnts,194.8815,14,43.030502,-109.770153,WY,,yes,52.0,52.0,17.0,POINT (-1112225.344622626 2306830.775311901)
09216050,"BIG SANDY RIVER AT GASSON BRIDGE, NR EDEN, WY",Non-ref,WestXeric,4504.428,14,41.947455,-109.688194,WY,,,34.0,34.0,17.0,POINT (-1123030.417630169 2186052.871241095)
09217000,"GREEN RIVER NEAR GREEN RIVER, WY",Non-ref,WestXeric,25211.51,14,41.516354,-109.449023,WY,,yes,58.0,58.0,20.0,POINT (-1110344.23955037 2135494.820310172)
09224700,"BLACKS FORK NEAR LITTLE AMERICA, WY",Non-ref,WestXeric,7719.575,14,41.546072,-109.693475,WY,,yes,47.0,47.0,20.0,POINT (-1129909.785058562 2141668.329323037)
09234500,"GREEN RIVER NEAR GREENDALE, UT",Non-ref,WestXeric,39136.57,14,40.908293,-109.422914,UT,,yes,59.0,59.0,20.0,POINT (-1117786.189669988 2067793.814788921)
09239500,"YAMPA RIVER AT STEAMBOAT SPRINGS, CO.",Non-ref,WestMnts,1460.046,14,40.483588,-106.832271,CO,,yes,101.0,60.0,20.0,POINT (-908509.6808269576 1992988.888993589)
09243700,"MIDDLE CREEK NEAR OAK CREEK, CO.",Non-ref,WestMnts,61.146,14,40.385533,-106.993107,CO,,,25.0,25.0,12.0,POINT (-923207.0542727211 1983627.187201858)
09243800,"FOIDEL CREEK NEAR OAK CREEK, CO.",Non-ref,WestMnts,22.3866,14,40.345811,-107.085053,CO,,,24.0,24.0,12.0,POINT (-931411.6922636069 1980104.538232191)
09243900,"FOIDEL CREEK AT MOUTH, NEAR OAK CREEK, CO.",Non-ref,WestMnts,45.1386,14,40.390255,-106.994774,CO,,,25.0,25.0,12.0,POINT (-923285.3442364736 1984168.827442991)
